variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day
Cabernet_Sauvignon,322,322Mpt12,NA,1999,24/3/99,28/5/99,3/8/99,15/9/99
Cabernet_Sauvignon,322,322Mpt12,NA,2000,2/4/00,29/5/00,31/7/00,28/8/00
Cabernet_Sauvignon,322,322Mpt12,NA,2001,21/3/01,27/5/01,30/7/01,NA
Cabernet_Sauvignon,322,322Mpt12,NA,2002,21/3/02,27/5/02,29/7/02,30/8/02
Cabernet_Sauvignon,322,322Mpt12,NA,2003,29/3/03,30/5/03,30/7/03,29/8/03
Cabernet_Sauvignon,322,322Mpt12,NA,2004,25/3/04,4/6/04,2/8/04,6/9/04
Cabernet_Sauvignon,322,322Mpt12,NA,2005,13/4/05,5/6/05,5/8/05,4/9/05
Cabernet_Sauvignon,322,322Mpt12,NA,2006,3/4/06,27/5/06,28/7/06,31/8/06
Cabernet_Sauvignon,322,322Mpt12,NA,2007,29/3/07,24/5/07,1/8/07,29/8/07
Cabernet_Sauvignon,322,322Mpt12,NA,2008,19/3/08,27/5/08,31/7/08,28/8/08
Cabernet_Sauvignon,322,322Mpt12,NA,2009,27/3/09,26/5/09,28/7/09,25/8/09
Cabernet_Sauvignon,322,322Mpt12,NA,2010,2/4/10,31/5/10,2/8/10,10/9/10
Cabernet_Sauvignon,322,322Mpt12,NA,2011,26/3/11,16/5/11,25/7/11,NA
Cabernet_Sauvignon,322,322Mpt12,NA,2012,3/4/12,31/5/12,1/8/12,6/9/12
Cabernet_Sauvignon,322,322Mpt13,NA,1958,9/4/58,NA,NA,12/9/58
Cabernet_Sauvignon,322,322Mpt13,NA,1959,2/4/59,NA,NA,7/9/59
Cabernet_Sauvignon,322,322Mpt13,NA,1960,24/3/60,NA,NA,12/9/60
Cabernet_Sauvignon,322,322Mpt13,NA,1961,NA,NA,NA,2/9/61
Cabernet_Sauvignon,322,322Mpt13,NA,1995,NA,NA,NA,7/9/95
Cabernet_Sauvignon,322,322Mpt14,NA,1956,7/4/56,NA,NA,17/9/56
Cabernet_Sauvignon,322,322Mpt14,NA,1957,23/3/57,NA,NA,17/9/57
Cabernet_Sauvignon,322,322Mpt14,NA,1958,8/4/58,NA,NA,28/8/58
Cabernet_Sauvignon,322,322Mpt14,NA,1959,NA,NA,NA,19/8/59
Cabernet_Sauvignon,322,322Mpt14,NA,1960,NA,NA,NA,31/8/60
Cabernet_Sauvignon,322,322Mpt14,NA,1976,NA,NA,5/8/76,NA
Cabernet_Sauvignon,322,322Mpt14,NA,1977,NA,NA,12/8/77,NA
Cabernet_Sauvignon,322,322Mpt14,NA,1978,NA,NA,12/8/78,NA
Cabernet_Sauvignon,322,322Mpt14,NA,1995,3/4/95,28/5/95,11/8/95,NA
Cabernet_Sauvignon,322,322Mpt14,NA,1998,30/3/98,27/5/98,4/8/98,10/9/98
Cabernet_Sauvignon,322,322Mpt14,NA,1999,23/3/99,28/5/99,2/8/99,7/9/99
Cabernet_Sauvignon,322,322Mpt14,NA,2000,31/3/00,29/5/00,31/7/00,28/8/00
Cabernet_Sauvignon,322,322Mpt14,NA,2010,3/4/10,31/5/10,NA,10/9/10
Cabernet_Sauvignon,322,322Mpt14,NA,2011,21/3/11,14/5/11,26/7/11,8/9/11
Cabernet_Sauvignon,322,322Mpt14,NA,2012,31/3/12,28/5/12,1/8/12,13/9/12
Cabernet_Sauvignon,322,322Mpt15,NA,1958,4/4/58,NA,NA,5/9/58
Cabernet_Sauvignon,322,322Mpt15,NA,1959,3/4/59,NA,NA,7/9/59
Cabernet_Sauvignon,322,322Mpt15,NA,1960,27/3/60,NA,NA,16/8/60
Cabernet_Sauvignon,322,322Mpt15,NA,1961,16/3/61,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt15,NA,1962,12/4/62,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt16,NA,1959,3/4/59,NA,NA,24/8/59
Cabernet_Sauvignon,322,322Mpt16,NA,1960,6/4/60,NA,NA,12/9/60
Cabernet_Sauvignon,322,322Mpt16,NA,1961,27/3/61,NA,NA,2/9/61
Cabernet_Sauvignon,322,322Mpt17,NA,1965,5/4/65,NA,NA,31/8/65
Cabernet_Sauvignon,322,322Mpt17,NA,1966,29/3/66,NA,NA,6/9/66
Cabernet_Sauvignon,322,322Mpt17,NA,1967,24/3/67,NA,NA,30/8/67
Cabernet_Sauvignon,322,322Mpt18,NA,1964,4/4/64,NA,NA,27/8/64
Cabernet_Sauvignon,322,322Mpt18,NA,1965,5/4/65,NA,NA,31/8/65
Cabernet_Sauvignon,322,322Mpt18,NA,1966,30/3/66,NA,NA,6/9/66
Cabernet_Sauvignon,322,322Mpt19,NA,1964,3/4/64,NA,NA,24/8/64
Cabernet_Sauvignon,322,322Mpt19,NA,1965,5/4/65,NA,NA,31/8/65
Cabernet_Sauvignon,322,322Mpt19,NA,1966,28/3/66,NA,NA,6/9/66
Cabernet_Sauvignon,322,322Mpt20,NA,1958,26/3/58,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt20,NA,1959,28/3/59,NA,NA,24/8/59
Cabernet_Sauvignon,322,322Mpt20,NA,1960,18/3/60,NA,NA,16/8/60
Cabernet_Sauvignon,322,322Mpt20,NA,1961,15/3/61,NA,NA,2/9/61
Cabernet_Sauvignon,322,322Mpt20,NA,1962,7/4/62,NA,NA,3/9/62
Cabernet_Sauvignon,322,322Mpt20,NA,1965,NA,NA,NA,6/9/65
Cabernet_Sauvignon,322,322Mpt20,NA,1976,NA,NA,8/8/76,NA
Cabernet_Sauvignon,322,322Mpt20,NA,1977,NA,NA,12/8/77,NA
Cabernet_Sauvignon,322,322Mpt20,NA,1978,NA,NA,17/8/78,NA
Cabernet_Sauvignon,322,322Mpt20,NA,2002,20/3/02,27/5/02,29/7/02,30/8/02
Cabernet_Sauvignon,322,322Mpt20,NA,2003,31/3/03,30/5/03,25/7/03,25/8/03
Cabernet_Sauvignon,322,322Mpt20,NA,2004,24/3/04,2/6/04,2/8/04,31/8/04
Cabernet_Sauvignon,322,322Mpt20,NA,2005,4/4/05,30/5/05,4/8/05,2/9/05
Cabernet_Sauvignon,322,322Mpt20,NA,2006,31/3/06,26/5/06,30/7/06,6/9/06
Cabernet_Sauvignon,322,322Mpt20,NA,2007,14/3/07,18/5/07,20/7/07,3/9/07
Cabernet_Sauvignon,322,322Mpt20,NA,2008,24/3/08,28/5/08,7/8/08,27/8/08
Cabernet_Sauvignon,322,322Mpt20,NA,2009,21/3/09,29/5/09,27/7/09,1/9/09
Cabernet_Sauvignon,322,322Mpt20,NA,2010,30/3/10,28/5/10,2/8/10,10/9/10
Cabernet_Sauvignon,322,322Mpt20,NA,2011,23/3/11,13/5/11,25/7/11,28/8/11
Cabernet_Sauvignon,322,322Mpt20,NA,2012,31/3/12,28/5/12,1/8/12,13/9/12
Cabernet_Sauvignon,322,322Mpt21,NA,1973,12/4/73,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1974,29/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt22,NA,1975,28/3/75,NA,NA,16/9/75
Cabernet_Sauvignon,322,322Mpt22,NA,1976,NA,NA,18/8/76,31/8/76
Cabernet_Sauvignon,322,322Mpt22,NA,1980,NA,NA,17/8/81,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1981,NA,NA,30/7/82,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1982,NA,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1992,NA,26/5/92,NA,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1994,NA,24/5/94,NA,NA
Cabernet_Sauvignon,322,322Mpt22,NA,1995,NA,3/6/95,NA,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1973,NA,NA,NA,3/9/73
Cabernet_Sauvignon,322,322Mpt23,NA,1974,1/4/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt23,NA,1975,12/4/75,NA,NA,4/9/75
Cabernet_Sauvignon,322,322Mpt23,NA,1976,7/4/76,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1981,NA,NA,10/8/81,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1982,NA,NA,26/7/82,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1987,NA,7/6/87,6/8/87,21/9/87
Cabernet_Sauvignon,322,322Mpt23,NA,1988,6/4/88,30/5/88,4/8/88,12/9/88
Cabernet_Sauvignon,322,322Mpt23,NA,1989,4/4/89,30/5/89,1/8/89,30/8/89
Cabernet_Sauvignon,322,322Mpt23,NA,1990,NA,23/5/90,30/7/90,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1991,NA,7/6/91,13/8/91,NA
Cabernet_Sauvignon,322,322Mpt23,NA,1992,30/3/92,23/5/92,4/8/92,10/9/92
Cabernet_Sauvignon,322,322Mpt23,NA,2002,23/3/02,25/5/02,1/8/02,3/9/02
Cabernet_Sauvignon,322,322Mpt23,NA,2003,30/3/03,30/5/03,1/8/03,1/9/03
Cabernet_Sauvignon,322,322Mpt23,NA,2004,28/3/04,7/6/04,2/8/04,6/9/04
Cabernet_Sauvignon,322,322Mpt23,NA,2005,15/4/05,3/6/05,5/8/05,5/9/05
Cabernet_Sauvignon,322,322Mpt23,NA,2006,6/4/06,28/5/06,2/8/06,30/8/06
Cabernet_Sauvignon,322,322Mpt23,NA,2007,31/3/07,21/5/07,24/7/07,29/8/07
Cabernet_Sauvignon,322,322Mpt23,NA,2008,22/3/08,27/5/08,31/7/08,28/8/08
Cabernet_Sauvignon,322,322Mpt23,NA,2009,26/3/09,26/5/09,27/7/09,25/8/09
Cabernet_Sauvignon,322,322Mpt23,NA,2010,2/4/10,30/5/10,2/8/10,10/9/10
Cabernet_Sauvignon,322,322Mpt23,NA,2011,3/4/11,19/5/11,28/7/11,8/9/11
Cabernet_Sauvignon,322,322Mpt23,NA,2012,3/4/12,29/5/12,3/8/12,31/8/12
Cabernet_Sauvignon,322,322Mpt24,NA,1973,NA,NA,NA,3/9/73
Cabernet_Sauvignon,322,322Mpt24,NA,1974,1/4/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt24,NA,1975,11/4/75,NA,NA,4/9/75
Cabernet_Sauvignon,322,322Mpt24,NA,1976,5/4/76,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1981,NA,NA,10/8/81,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1982,NA,NA,26/7/82,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1987,NA,6/6/87,6/8/87,21/9/87
Cabernet_Sauvignon,322,322Mpt24,NA,1988,7/4/88,30/5/88,4/8/88,12/9/88
Cabernet_Sauvignon,322,322Mpt24,NA,1989,4/4/89,27/5/89,1/8/89,30/8/89
Cabernet_Sauvignon,322,322Mpt24,NA,1990,NA,23/5/90,30/7/90,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1991,NA,7/6/91,13/8/91,NA
Cabernet_Sauvignon,322,322Mpt24,NA,1992,30/3/92,23/5/92,4/8/92,7/9/92
Cabernet_Sauvignon,322,322Mpt25,NA,1974,30/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt25,NA,1975,11/4/75,NA,NA,4/9/75
Cabernet_Sauvignon,322,322Mpt25,NA,1976,5/4/76,NA,NA,25/8/76
Cabernet_Sauvignon,322,322Mpt25,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt25,NA,1981,NA,NA,10/8/81,NA
Cabernet_Sauvignon,322,322Mpt25,NA,1982,NA,NA,26/7/82,NA
Cabernet_Sauvignon,322,322Mpt25,NA,1987,NA,4/6/87,6/8/87,21/9/87
Cabernet_Sauvignon,322,322Mpt25,NA,1988,7/4/88,30/5/88,8/8/88,12/9/88
Cabernet_Sauvignon,322,322Mpt25,NA,1989,29/3/89,24/5/89,1/8/89,30/8/89
Cabernet_Sauvignon,322,322Mpt25,NA,1990,NA,23/5/90,30/7/90,NA
Cabernet_Sauvignon,322,322Mpt25,NA,1991,NA,7/6/91,13/8/91,NA
Cabernet_Sauvignon,322,322Mpt25,NA,1992,30/3/92,23/5/92,4/8/92,7/9/92
Cabernet_Sauvignon,322,322Mpt26,NA,1974,31/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt26,NA,1975,14/4/75,NA,NA,9/9/75
Cabernet_Sauvignon,322,322Mpt26,NA,1976,7/4/76,NA,NA,25/8/76
Cabernet_Sauvignon,322,322Mpt26,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt26,NA,1981,NA,NA,10/8/81,NA
Cabernet_Sauvignon,322,322Mpt26,NA,1982,NA,NA,26/7/82,NA
Cabernet_Sauvignon,322,322Mpt26,NA,1987,NA,3/6/87,3/8/87,14/9/87
Cabernet_Sauvignon,322,322Mpt26,NA,1988,7/4/88,29/5/88,4/8/88,12/9/88
Cabernet_Sauvignon,322,322Mpt26,NA,1989,31/3/89,24/5/89,1/8/89,29/8/89
Cabernet_Sauvignon,322,322Mpt26,NA,1990,NA,23/5/90,30/7/90,NA
Cabernet_Sauvignon,322,322Mpt26,NA,1991,NA,5/6/91,13/8/91,NA
Cabernet_Sauvignon,322,322Mpt26,NA,1992,2/4/92,23/5/92,4/8/92,14/9/92
Cabernet_Sauvignon,322,322Mpt27,NA,1974,30/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt27,NA,1975,2/4/75,NA,NA,4/9/75
Cabernet_Sauvignon,322,322Mpt27,NA,1976,7/4/76,NA,NA,25/8/76
Cabernet_Sauvignon,322,322Mpt27,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt27,NA,1981,NA,NA,10/8/81,NA
Cabernet_Sauvignon,322,322Mpt27,NA,1982,NA,NA,26/7/82,NA
Cabernet_Sauvignon,322,322Mpt27,NA,1992,NA,25/5/92,NA,NA
Cabernet_Sauvignon,322,322Mpt27,NA,1994,NA,24/5/94,NA,NA
Cabernet_Sauvignon,322,322Mpt27,NA,1995,NA,26/5/95,NA,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1973,NA,NA,NA,27/8/73
Cabernet_Sauvignon,322,322Mpt28,NA,1974,30/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt28,NA,1975,28/3/75,NA,NA,4/9/75
Cabernet_Sauvignon,322,322Mpt28,NA,1976,7/4/76,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1980,NA,NA,18/8/80,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1981,NA,NA,17/8/81,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1982,NA,NA,30/7/82,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1992,NA,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt28,NA,1994,NA,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1972,24/3/72,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1973,9/4/73,NA,NA,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1974,30/3/74,NA,NA,4/9/74
Cabernet_Sauvignon,322,322Mpt29,NA,1975,NA,NA,NA,10/9/75
Cabernet_Sauvignon,322,322Mpt29,NA,1976,NA,NA,6/8/76,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1977,NA,NA,16/8/77,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1978,NA,NA,17/8/78,NA
Cabernet_Sauvignon,322,322Mpt29,NA,1979,NA,NA,NA,5/9/79
Cabernet_Sauvignon,322,322Mpt30,NA,1992,2/4/92,21/5/92,26/7/92,14/9/92
Cabernet_Sauvignon,322,322Mpt30,NA,1993,5/4/93,26/5/93,1/8/93,6/9/93
Cabernet_Sauvignon,322,322Mpt30,NA,1994,26/3/94,26/5/94,1/8/94,12/9/94
Morrestal ,9,11S48,1,1956,3/4/56,NA,NA,3/9/56
Morrestal ,9,11S48,1,1957,22/3/1957,NA,NA,16/9/57
Morrestal ,9,11S48,1,1958,2/4/58,NA,NA,4/9/58
Morrestal ,9,11S48,1,1959,27/3/59,NA,NA,25/8/59
Morrestal ,9,10A68,2,1956,2/4/56,NA,NA,10/9/56
Morrestal ,9,10A68,2,1957,19/3/57,NA,NA,9/9/57
Morrestal ,9,10A68,2,1958,2/4/58,NA,NA,29/8/58
Morrestal ,9,13A141,3,1956,20/3/56,NA,NA,11/9/56
Morrestal ,9,13A141,3,1957,29/3/57,NA,NA,17/9/57
Morrestal ,9,13A141,3,1958,30/3/58,NA,NA,5/9/58
Morrestal ,9,13A141,3,1959,21/3/59,NA,NA,31/8/59
Morrestal ,9,13A141,3,1960,NA,NA,NA,31/8/60
Morrestal ,9,13A141,3,1961,NA,NA,NA,1/9/61
Morrestal ,9,13A141,3,1962,NA,NA,NA,3/9/62
Morrestal ,9,13A141,3,1963,NA,NA,NA,16/9/63
Morrestal ,9,13A141,3,1993,NA,NA,NA,NA
Morrestal ,9,13A141,3,1994,NA,30/5/94,NA,NA
Morrestal ,9,13A141,3,1995,NA,31/5/95,NA,NA
Morrestal ,9,13A141,3,1996,NA,6/6/96,NA,NA
Morrestal ,9,511A8,4,1956,28/3/56,NA,NA,3/9/56
Morrestal ,9,511A8,4,1957,27/3/57,NA,NA,16/9/57
Morrestal ,9,511A8,4,1958,3/4/58,NA,NA,12/9/58
Morrestal ,9,511A8,4,1959,1/4/59,NA,NA,25/8/59
Morrestal ,9,511A8,4,1960,29/3/60,NA,NA,NA
Morrestal ,9,511A8,4,1976,NA,NA,5/8/76,NA
Morrestal ,9,511A8,4,1977,NA,NA,22/8/77,NA
Morrestal ,9,511A8,4,1978,NA,NA,16/8/78,NA
Morrestal ,9,511A9,NA,1976,NA,NA,5/8/76,NA
Morrestal ,9,511A9,NA,1977,NA,NA,16/8/77,NA
Morrestal ,9,511A9,NA,1978,NA,NA,16/8/78,NA
Morrestal ,9,11S79,5,1956,9/4/56,NA,NA,17/9/56
Morrestal ,9,11S79,5,1957,29/3/57,NA,NA,16/9/57
Morrestal ,9,11S79,5,1958,8/4/58,NA,NA,4/9/58
Morrestal ,9,9S142,6,1956,NA,NA,NA,10/9/56
Morrestal ,9,9S142,6,1957,16/3/57,NA,NA,2/9/57
Morrestal ,9,9S142,6,1958,31/3/58,NA,NA,28/8/58
Morrestal ,9,9S142,6,1959,27/3/59,NA,NA,NA
Morrestal ,9,9S142,6,1995,NA,3/6/95,NA,NA
Morrestal ,9,9S142,6,1996,NA,6/6/96,NA,NA
Morrestal ,9,16A147,7,1956,NA,NA,NA,24/9/56
Morrestal ,9,16A147,7,1957,18/3/57,NA,NA,2/9/57
Morrestal ,9,16A147,7,1958,31/3/58,NA,NA,12/9/58
Morrestal ,9,16A147,7,1959,31/3/60,NA,NA,NA
Morrestal ,9,16A147,7,1960,24/3/61,NA,NA,NA
Morrestal ,9,16A147,7,1995,NA,27/5/95,NA,NA
Morrestal ,9,16A147,7,1996,NA,6/6/96,NA,NA
Morrestal ,9,511S1,NA,1976,NA,NA,9/8/76,NA
Morrestal ,9,511S1,NA,1977,NA,NA,22/8/77,NA
Morrestal ,9,511S1,NA,1978,NA,NA,21/8/78,NA
Morrestal ,9,12S111,8,1956,NA,NA,NA,24/9/56
Morrestal ,9,12S111,8,1957,NA,NA,NA,NA
Morrestal ,9,12S111,8,1958,26/3/58,NA,NA,NA
Morrestal ,9,12S111,8,1959,25/3/59,NA,NA,25/8/59
Morrestal ,9,12S111,8,1960,19/3/60,NA,NA,5/9/60
Morrestal ,9,12S111,8,1961,16/3/61,NA,NA,21/8/61
Morrestal ,9,12S111,8,1962,16/4/62,NA,NA,3/9/62
Morrestal ,9,11A90,9,NA,NA,NA,NA,NA
Morrestal ,9,11S47,10,1956,5/4/56,NA,NA,NA
Morrestal ,9,11S47,10,1957,20/3/57,NA,NA,NA
Morrestal ,9,11S47,10,1958,6/4/58,NA,NA,4/9/58
Morrestal ,9,710A6,11,1956,30/3/56,NA,NA,17/9/56
Morrestal ,9,710A6,11,1957,20/3/57,NA,NA,16/9/57
Morrestal ,9,710A6,11,1958,4/4/58,NA,NA,12/9/58
Morrestal ,9,710A6,11,1959,28/3/1959,NA,NA,NA
Morrestal ,9,710A6,11,1976,NA,NA,9/8/76,NA
Morrestal ,9,710A6,11,1977,NA,NA,22/8/77,NA
Morrestal ,9,710A6,11,1978,NA,NA,28/8/78,NA
Morrestal ,9,720S4,NA,1976,NA,NA,8/8/76,NA
Morrestal ,9,720S4,NA,1977,NA,NA,16/8/77,NA
Morrestal ,9,720S4,NA,1978,NA,NA,17/8/78,NA
Morrestal ,9,720S5,NA,1976,NA,NA,8/8/76,NA
Morrestal ,9,720S5,NA,1977,NA,NA,19/8/77,NA
Morrestal ,9,720S5,NA,1978,NA,NA,17/8/78,NA
Morrestal ,9,131A2,12,1973,16/4/73,NA,NA,23/9/1973
Morrestal ,9,131A2,12,1974,1/4/74,NA,NA,22/9/1974
Morrestal ,9,131A2,12,1975,7/4/75,NA,NA,4/9/75
Morrestal ,9,131A2,12,1980,NA,NA,25/8/80,NA
Morrestal ,9,131A2,12,1981,NA,NA,24/8/81,NA
Morrestal ,9,131A2,12,1982,NA,NA,6/8/82,NA
Morrestal ,9,131A2,12,1992,NA,29/5/92,NA,NA
Morrestal ,9,131A2,12,1994,NA,30/5/94,NA,NA
Morrestal ,9,131A2,12,1995,NA,30/5/95,NA,NA
Morrestal ,9,122S3,13,1972,12/4/72,NA,NA,24/9/1972
Morrestal ,9,122S3,13,1973,4/4/73,NA,NA,10/9/73
Morrestal ,9,122S3,13,1974,4/4/74,NA,NA,16/9/1974
Morrestal ,9,122S3,13,1992,NA,28/5/92,NA,NA
Morrestal ,9,122S3,13,1994,NA,30/5/94,NA,NA
Morrestal ,9,122S3,13,1995,NA,30/5/95,NA,NA
Morrestal ,9,1320S4,14,1971,31/3/71,NA,NA,30/8/71
Morrestal ,9,1320S4,14,1972,9/4/72,NA,NA,5/9/72
Morrestal ,9,1320S4,14,1973,24/3/73,NA,NA,3/9/73
Morrestal ,9,1220S5,15,1971,31/3/71,NA,NA,14/9/1971
Morrestal ,9,1220S5,15,1973,8/4/72,NA,NA,3/9/73
Morrestal ,9,1220S5,15,1974,24/3/73,NA,NA,4/9/74
Morrestal ,9,1220S5,15,1995,NA,26/5/95,NA,NA
Morrestal ,9,1220S5,15,1996,NA,6/6/96,NA,NA
Morrestal ,9,437S4,16,1972,29/3/72,NA,NA,11/9/72
Morrestal ,9,437S4,16,1973,NA,NA,NA,17/9/1973
Morrestal ,9,437S4,16,1974,5/4/74,NA,NA,10/9/74
Morrestal ,9,437S4,16,1979,NA,NA,16/8/79,NA
Morrestal ,9,437S4,16,1981,NA,NA,17/8/81,NA
Morrestal ,9,437S4,16,1982,NA,NA,2/8/82,NA
Morrestal ,9,437S4,16,1995,NA,3/6/95,NA,NA
Morrestal ,9,437S4,16,1996,NA,6/6/96,NA,NA
Morrestal ,9,511S14,17,1973,15/4/73,NA,NA,3/9/73
Morrestal ,9,511S14,17,1974,31/3/74,NA,NA,16/9/74
Morrestal ,9,511S14,17,1975,4/4/75,NA,NA,3/9/75
Morrestal ,9,511S14,17,1981,NA,NA,17/8/81,NA
Morrestal ,9,511S14,17,1982,NA,NA,9/8/82,NA
Morrestal ,9,511S14,17,1983,NA,NA,12/8/83,NA
Morrestal ,9,511S14,17,1995,NA,3/6/95,NA,NA
Morrestal ,9,511S14,17,1996,NA,6/6/96,NA,NA
Morrestal ,9,521S8,18,1978,28/3/78,NA,NA,11/9/78
Morrestal ,9,521S8,18,1979,26/3/79,NA,NA,11/9/79
Morrestal ,9,521S8,18,1980,9/4/80,NA,NA,22/9/80
Morrestal ,9,521S8,18,1981,NA,NA,17/8/81,NA
Morrestal ,9,521S8,18,1982,NA,NA,9/8/82,NA
Morrestal ,9,521S8,18,1983,NA,NA,17/8/83,NA
Morrestal ,9,521S8,18,1994,NA,27/5/94,NA,NA
Morrestal ,9,521S8,18,1995,NA,27/5/95,NA,NA
Morrestal ,9,12253?,NA,1980,NA,NA,29/8/80,NA
Morrestal ,9,12253?,NA,1981,NA,NA,9/8/81,NA
Morrestal ,9,12253?,NA,1982,NA,NA,30/7/82,NA
Morrestal ,9,414S8,19,1978,15/3/78,NA,NA,19/9/78
Morrestal ,9,414S8,19,1979,28/3/79,NA,NA,5/9/79
Morrestal ,9,414S8,19,1980,26/3/80,NA,1/9/80,22/9/80
Morrestal ,9,414S8,19,1982,NA,NA,9/8/82,NA
Morrestal ,9,414S8,19,1983,NA,NA,12/8/83,NA
Morrestal ,9,437A7,20,1974,5/4/74,NA,NA,28/8/1974
Morrestal ,9,437A7,20,1976,16/4/76,NA,NA,7/9/76
Morrestal ,9,437A7,20,1977,23/4/77,NA,NA,12/9/77
Morrestal ,9,437A7,20,1979,NA,NA,20/8/79,NA
Morrestal ,9,437A7,20,1980,NA,NA,1/9/80,NA
Morrestal ,9,437A7,20,1981,NA,NA,26/8/81,NA
Morrestal ,9,718S3,21,1984,14/4/84,NA,NA,24/9/84
Morrestal ,9,718S3,21,1985,5/4/85,NA,NA,16/9/85
Morrestal ,9,718S3,21,1986,2/4/86,NA,NA,8/9/86
Morrestal ,9,718S3,21,1987,7/4/87,11/6/87,10/8/87,14/9/87
Morrestal ,9,718S3,21,1988,NA,6/6/88,12/8/88,19/9/88
Morrestal ,9,718S3,21,1990,NA,23/5/90,6/8/90,NA
Morrestal ,9,10R7s581585,22,1991,2/4/91,11/6/91,23/8/91,16/9/91
Morrestal ,9,10R7s581585,22,1992,9/4/92,31/5/92,17/8/92,21/9/92
Morrestal ,9,10R7s581585,22,1994,8/4/94,4/6/94,8/8/94,12/9/94
Listan,28,clsP14A13,1,1956,NA,NA,NA,NA
Listan,28,clsP14A13,1,1957,NA,NA,NA,NA
Listan,28,clsP14A13,1,1958,5/9/58,NA,NA,5/9/58
Listan,28,clsP14A13,1,1959,12/8/59,NA,NA,17/8/89
Listan,28,clsP14A13,1,1960,8/8/60,NA,NA,8/8/60
Listan,28,clsP14A13,1,1961,14/8/61,NA,NA,14/8/61
Listan,28,S2P14A6,2,1956,10/9/56,NA,NA,10/9/56
Listan,28,S2P14A6,2,1957,26/8/57,NA,NA,26/8/57
Listan,28,S2P14A6,2,1958,21/8/58,NA,NA,21/8/58
Listan,28,S2P14A6,2,1959,NA,NA,NA,NA
Listan,28,S2P14A6,2,1960,NA,NA,NA,NA
Listan,28,S2P14A6,2,1961,NA,NA,NA,NA
Listan,28,S2P14A6,2,1994,NA,28/5/94,NA,NA
Listan,28,S2P14A6,2,1995,NA,30/5/95,NA,NA
Listan,28,S2P14A6,2,1995,NA,2/6/96,NA,NA
Listan,28,514A6,NA,1976,NA,NA,29/7/76,NA
Listan,28,514A6,NA,1977,NA,NA,8/8/77,NA
Listan,28,514A6,NA,1978,NA,NA,8/8/78,NA
Listan,28,7S143,3,1956,3/9/56,NA,NA,3/9/56
Listan,28,7S143,3,1957,20/8/57,NA,NA,20/8/57
Listan,28,7S143,3,1958,21/8/58,NA,NA,21/8/58
Listan,28,7S143,3,1959,NA,NA,NA,NA
Listan,28,7S143,3,1960,NA,NA,NA,NA
Listan,28,7S143,3,1961,NA,NA,NA,NA
Listan,28,7S144,4,1956,NA,NA,NA,NA
Listan,28,7S144,4,1957,26/8/57,NA,NA,26/8/57
Listan,28,7S144,4,1958,21/8/58,NA,NA,21/8/58
Listan,28,7S144,4,1959,21/8/59,NA,NA,18/8/59
Listan,28,7S144,4,1960,NA,NA,NA,NA
